#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	Seconde année::Mathématiques::Espaces préhilbertiens réels	Caractérisation spectrale des matrices positives	Soit \( A \in \mathcal S_n(\R) \) . i) \( A \in \mathcal S^{+}_n(\R) \Leftrightarrow Sp(A) \subset \R_+ \)  ii) \( A \in \mathcal S^{++}_n(\R) \Leftrightarrow Sp(A) \subset \R_+^*\)					
Basique Maths	Seconde année::Mathématiques::Espaces préhilbertiens réels	Nature de la composée adjoint-endomorphisme	 \( \forall u \in \mathcal L(E), u^*u \in \mathcal S^+(E)\).					
Basique Maths	Seconde année::Mathématiques::Espaces préhilbertiens réels	Noyau de la composée adjoint-endomorphisme	Soit \( u \in\mathcal L(E) \) . Alors \( Ker(u)= Ker(u^*u)\)					
Basique Maths	Seconde année::Mathématiques::Espaces préhilbertiens réels	Composée matricielle transposée-matrice	Soit \( A \in \mathcal M_n(\R) \) . Alors \( A^\top A \in \mathcal S_n^+(\R) \) , et \( Ker(A) = Ker(A^\top A)\)					
Basique Maths	Seconde année::Mathématiques::Espaces préhilbertiens réels	Racine carrée d'un automorphisme autoadjoint (HP)	Pour \( u \in \mathcal S^+(E), \exists !r \in \mathcal S^+(E), u = r^2\)					
Basique Maths	Seconde année::Mathématiques::Espaces préhilbertiens réels	Théorème de décomposition polaire (HP)	 \( \forall A \in GL_n(\R), \exists!(O,S) \in \mathcal O_n(\R) \times \mathcal S_n^{++}(\R) \) tel que \( A = OS\)					
Basique Maths	Seconde année::Mathématiques::Espaces préhilbertiens réels	Cas non inversible de la décomposition polaire (HP)	 \( \forall A \in \mathcal M_n(\R), \exists(O, S) \in \mathcal O_n(\R) \times \mathcal S_n^+(\R), A = OS\)					
Basique Maths	Seconde année::Physique::Rayonnement thermique	Flux d'énergie par unité de surface sur une bande	 \( j_\nu = \frac{cu_\nu}{4} \) est le flux d'énergie par unité de surface dans la bande \( [\nu, \nu + d\nu]\).					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Équation différentielle linéaire d'ordre 1	Avec \( E \) un evn de dimension finie, et \( I \) un intervalle de \( \R \) , une équation différentielle normalisée / résolue en \( x' \) est une équation de la forme:  \( x' = a(t)(x) + b(t) \) , où:  \( x : I \to E \) dérivable,  \( b : I\to E \) \( \mathcal C^0 \)   \( a: I \to \mathcal L(E) \) \( \mathcal C^0\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Problème de Cauchy	Un problème de Cauchy est un système d'équations de la forme:  \( \begin{array}{ll} x' = a(t)x + b(t) \\ x(t_0) = x_0 \end{array}(C) \) , où \( t_0 \in I\).					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Système différentiel d'ordre 1	Un système différentiel linéaire d'ordre 1 est une équation différentielle:  \( (\mathcal S) \quad X' = AX + B \) , avec:  \( A : I  \to \mathcal M_n(\R) \) ,  \( B : I \to \mathcal M_{n,1}(\R)\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Système homogène associé à un système	Le système homogène associé au système \( X' = AX + B \) est \( X' = AX\).					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Théorème de Cauchy linéaire	Soient \( I \) un intervalle réel, \( a \in \mathcal C(I, \mathcal L(E)), b \in \mathcal C(I, E) \) . Soit \( (t_0, x_0) \in I \times E \) . Le problème de Cauchy \( (\mathcal C) \begin{array}{ll} x' = a(t)(x) + b(t) \\ x(t_0) = x_0\end{array} \) a une unique solution définie sur \( I\).					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Conséquence du théorème de Cauchy	- 2 Solutions de la même EDL1 normalisée qui coïncident en un point sont égales. - Les courbes des solutions partitionnent \( I \times E\).					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Forme de l'ensemble des solutions	Les solutions de l'équation différentielle sont exactement la somme d'une solution particulière \( s_P \) et de la solution générale de l'équation homogène \( (H) : \mathcal S_\varepsilon = \left \{ s_p + h, h \in \mathcal S_H\right\} = s_p + \mathcal S_H\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Théorème de Cauchy linéaire homogène	Soit \( a \in \mathcal C(I, \mathcal L(E)) \) . L'ensemble \( (S_H) \)  des solutions de l'équation homogène \( (H) \quad x' = a(t)(x) \) est un sous-espace vectoriel de \( \mathcal F(I, E) \) , et pour \( t_0\in I \) ,  \( \varphi_{t_0} = \begin{array}{ll}\mathcal S_H \to E\\ x \mapsto x(t_0)\end{array} \) est un isomorphisme de \( \K\)-espaces vectoriels.					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Dimension de l'espace des solutions de degré 1 homogènes	L'espace \( \mathcal S_H \) des solutions de l'équation homogène \( x' = a(t)(x) \) est de dimension  \( \dim S_H = n = \dim E\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Système fondamental de solutions	Un système fondamental de solutions (SFS) est une base \( (e_1, \dots, e_n) \) de \( \mathcal S_H\).					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Wronskien dans une base \(\mathcal B\) de \(E\), degré 1	Pour \( e_1, \dots, e_n \in \mathcal S_H \) , le Wronskien est l'application:  \( W : \begin{array}{ll} I \to \K \\\ t \mapsto \det_\mathcal B(e_1(t), \dots, e_n(t))\end{array}\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Caractérisation des SFS	Les psse: (i) \( e_1, \dots, e_n \) SFS (ii) \( \exists t_0, W(t_0) \ne 0 \)  (iii) \( \forall t \in I, W(t) \ne 0\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Wronskien comme solution	 \( W \) est solution de l'ED1 homogène \( y' = Tr(a(t))y\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	EDL1 homogène à coefficients constants, vision matricielle	Équation \( x' = a(x) \) avec \( a \in\mathcal L(E) \) constante. Matriciellement: \( X' = AX, A \in\mathcal M_n(\R), X : I \mapsto \mathcal M_{n, 1}(\R) \simeq \R^n\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Solution de l'équation homogène à coefficients constants et vision matricielle	\( \begin{array}{ll} x' = a(x) \quad (a \in \mathcal L(E))\\x(t_0) = x_0 \end{array} \) a une unique solution:  \( \begin{array}{ll} \R \to E \\ t \mapsto \exp((t-t_0)a)(x_0) \in E \end{array} \) , matriciellement \( \begin{array}{ll} \R \to \mathcal M_{n, 1}(\R) \\ t \mapsto \exp((t-t_0)A)X_0 \in E \end{array}\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Isomorphisme de Cauchy réciproque, homogène, coefficients constants	L'isomorphisme de Cauchy réciproque est explicitement donné par:  \( \varphi_{t_0} : \begin{array}{ll}E\to \mathcal S_H \\v \mapsto [t \mapsto \exp((t-t_0)a)(v)]\end{array}\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Solution homogène explicites de l'EDL1 scalaire	Les solution homogènes de l'équation \( x' = a(t)x \) sont les \( t \mapsto \lambda e^{A(t)} \) avec \( A \) primitive de \( a\).					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Solution particulère de l'équation de degré 1	Une solution particulère de \( x' = a(t)x + b(t) \) est:  \( x = \exp(A) + \exp(A)\int b\exp(-A) \) , où \( A \) est une primitive de \( A\).					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Réduction système matriciel homogène, cas diagonalisable / trigonalisable	Avec \( A = PDP^{-1} \) diagonalisable, le système \( X' = AX \) se ramène à \( Y' = DY \) avec \( Y = P^{-1}X\). On est ramené au cas diagonalisable. De même pour le cas trigonalisable.					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	EDL1 scalaire d'ordre \(n\) normalisée	Équation de la forme \( x^{(n)} + \dots + a_0(t)x = b(t) \) , où \( (a_{n-1}, \dots, a_0,b) \in \mathcal C(I, \K)^{n+1}\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Réduction des EDL1 d'ordre \(n\)	L'EDL1 d'ordre \( n \) \( x^{(n)} + \dots + a_0(t)x = b(t) \) est équivalente à la donnée d'un système différentiel d'ordre 1 à valeurs dans \( \K^n \) : \( Z' = A(t) Z + B(t) \)  avec \( Z = \left ( \begin{array}{ll} x\\x'\\ \dots \\x^{(n-1)}\end{array} \right ) \) , \( Z' = \left ( \begin{array}{ll} x'\\x''\\\dots\\x^{(n)}\end{array} \right ) \) , \( A = \left (\begin{array}{ll} 0 \quad 1 \quad \dots \quad 0 \\ \dots \\ 0 \quad \dots \quad 0 \quad 1 \\ -a_0 -a_1 \dots -a_{n-1} \end{array} \right ) \) , \( B  = \left (\begin{array}{ll} 0 \\ \dots \\ 0 \\ b\end{array} \right )\)					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Problème de Cauchy pour une EDL\(n\) scalaire	Pour \( t_0 \in I \) , \( (x_0^{(0)}, \dots, x_0^{(n-1)}) \in \K^n \) , on appelle problème de Cauchy en \( t_0 \) la donnée de l'équation \( (E) : x^{(n)} + a_{n-1}(t)x^{(n-1)} + \dots + a_1(t)x' + a_0(t)x = b(t) \) avec la condition initiale multiple \( x(t_0) = x_0^{(0)}, x'(t_0) = x_0^{(1)}, \dots, x^{(n-1)}(t_0) = x_0^{(n-1)}\).					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Théorème de Cauchy linéaire (ordre \(n\) scalaire)	Un problème de Cauchy pour une EDL \( n\) scalaire sur un intervalle a une unique solution.					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Théorème de Cauchy homogène	L'ensemble \( \mathcal S_H \) des solutions de l'équation homogène \( (H) : x^{(n)} + a_{n-1}(t)x^{(n-1)} + \dots +  a_1(t)x' + a_0(t)x = 0 \)  est un sev de dimension \( n \) de \( \mathcal D^n(I, \K) \) , et pour \( t_0 \in I \) ,  \( \varphi_{t_0} : \begin{array}{ll} \mathcal S_H \to \K^n \\ s \mapsto (s(t_0), \dots, s^{(n-1)}(t_0))\end{array} \) est un isomorphisme de \( \K\)-espaces vectoriels.					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Zéros isolés d'une solution	Toute solution sur \( I \) non identiquement nulle de l'EDL homogène d'ordre \( n \) :  \( y^{(n)} + a_{n-1}(x)y^{(n-1)} + \dots + a_1(x)y' + a_0(x)y = 0\) a tous ses zéros isolés.					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Ordre 2 scalaire, caractérisation des SFS	Pour \( u,v \in \mathcal S_H \) , il y a équivalence entre: - (i) \( (u,v) \) est un SFS. - (ii) \( \exists t_0 \in I, W(t_0) \ne 0 \) . - (iii) \( \forall t \in I \) , \( W(t) \ne 0\).					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Méthodes de complétion d'une solution homogène	- Méthode 1 : on cherche une solution sous la forme \( v = \lambda u \) avec \( u \) la solution déja trouvée - Méthode 2 : On utilise le Wronskien sachant que \( \left ( \frac{v}{u} \right )' = \frac{W}{u^2}\). On calcule le Wronskien par l'EDL1 qu'il vérifie.					
Basique Maths	Seconde année::Mathématiques::Equations différentielles linéaires	Techniques de recherche de solutions	- Lorsque approprié, exponentielle-polynôme - Solutions évidentes, fonctions usuelles - Fonctions développables en séries entières, coefficients définis par récurrence - Changement de fonction inconnue / changement de variable					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Applications partielles relativement à une base de \(E\)	Avec \( E,F \) des \( \R \) -evn de dimension finie, \( \underline e = (e_1, \dots, e_p) \) base de \( E \) , \( U \) ouvert de \( E \) ; Avec \( \tilde U \subset \R^p \) tel que \( (x_1, \dots, x_p) \mapsto e_1x_1 + \dots + e_px_p \) soit une bijection de \( \tilde U \) dans \( U \) , Pour \( a = (a_1, \dots, a_p) \in \tilde U \) , on définit les \( p \) applications partielles de \( f \) en \( a \) par:  \( f(a_1, \dots, a_{j - 1}, \cdot, a_{j + 1}, \dots, a_p):\begin{array}{ll}U_{a,j} \to F \\ t \mapsto f(a_1e_1 + \dots + a_{j - 1}e_{j - 1} + te_j + a_{j + 1}e_{j + 1} + \dots + a_pe_p)\end{array} \) où pour \( 1 \le j \le p, U_{a,j} = \{ t \in \R, (a_1, \dots, a_{j - 1}, t, a_{j + 1}, \dots, a_p) \in \tilde U\} \subset \R\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Limite d'une fonction et des applications partielles	Si \( f \) a une limite en \( a \in U \) , alors, pour \( 1 \le j \le p \) , l'application partielle \( f(a_1, \dots, a_{j - 1}, \cdot, a_{j + 1}, \dots, a_p) \) a la même limite en \( a_j\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Dérivée selon un vecteur	Avec \( U \) ouvert de \( E \) et \( f : U \to F \) , et \( h \ne 0 \in E \) une direction vectorielle. On dit que \( f \) a une dérivée selon le vecteur \( h \) en \( a \) ssi \( f_{a,h} : t \mapsto f(a + th) \) est dérivable en \( 0 \) , i.e.  \( \frac{f(a+ th) - f(a)}{t} \) a une limite réelle en \( 0 \) . Dans ce cas, cette limite est appelée dérivée de \( f \) en \( a \) selon le vecteur \( h \) , notée \( D_hf(a) \) . Sous réserve d'existence : \( D_hf(a) = \lim\limits_{t \to 0}\frac{f(a + th) - f(a)}{t}\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Dérivées partielles dans une base	Soient \( U \) ouvert de \( E \) , \( f : U \to F \) . Soient \( a \in U \) , \( 1 \le j \le p \) .  \( f \) a une dérivée partielle selon la \( j \) ème coordonnée ssi le \( j \) ème taux d'accroissement partiel \( \frac{f(a + te_j) - f(a)}{t} \) a une limite réelle en \( 0 \) . Dans ce cas, cette limite est appelée \( j \) ème dérivée partielle de \( f \) en \( a \) , notée \( \frac{\partial f}{\partial x_j}(a) \) ou \( \partial_jf(a) \) . Sous réserve d'existence:  \( \frac{\partial f }{\partial x_j}(a) = D_{e_j}f(a) = \lim\limits_{t \to 0}\frac{f(a+te_j) - f(a)}{t}\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Homogénéïté de la dérivée	Pour \( f : U \to F \) , \( \lambda \in \R^* \) , \( a\in U, h \ne 0 \in E \) . Alors \( f \) est dérivable selon \( h \) en \( a \) ssi elle y est dérivable selon \( \lambda h \) , et dans ce cas:  \( D_{\lambda h}f(a) = \lambda D_hf(a)\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Fonctions dérivées partielles	Si \( f \) a des dérivées partielles en tout point de l'ouvert  \( U \) , on peut légitimement définir les fonctions dérivées partielles de \( f \) , \( \frac{\partial f}{\partial x_j} = \partial_if : U \to F\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Différentiabilité en un point	Soient \( f : U \to F \) et \( a \in U \) . On dit que \( f \) est différentiable en \( a \) ssi il existe \( u_a \in \mathcal L(E, F) \) et \( \varepsilon_a : V \to F \) ( \( V \) voisinage de \( 0 \) ) telles que \( f(a + h ) = f(a) + u_a(h) + ||h||\varepsilon_a(h) \) et \( \lim\limits_0\varepsilon_a = 0\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Différentiabilité et dl1	 \( f\) est différentiable en un point ssi elle y admet un dl1.					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Unicité de la différentielle	Si \( f : U \to F \) est différentiable en un point, l'application \( u_a \) est unique, on l'appelle différentielle de \( f \) en \( a \) ou application linéaire tangente de \( f \) en \( a \) , notée \( df(a)\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Application différentiable, différentielle	Une application \( f : U \to F \) est différentiable sur l'ouvert \( U \) ssi elle l'est en tout point \( a \) de \( U \) . Dans ce cas, on définit la différentielle de \( f \) , notée \( df \) par:  \( df : \begin{array}{ll} U \to \mathcal L(E,F) \\ a \mapsto df(a) \end{array}\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Différentielle d'une application constante / linéaire	1) Une application constante sur un ouvert y est différentiable de différentielle nulle 2) Une application linéaire \( f \in \mathcal L(E,F) \) est différentiable sur tout ouvert de \( E \) et \( df \) est la fonction constante égale à \( f \) : \( \forall a \in E, df(a) = f\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Régularité d'une application différentiable	Si \( f \) est différentiable en \( a \) , alors: 1) \( f \) est continue en \( a \)  2) \( f \) admet des dérivées selon tout vecteur en \( a \) , et \( \forall h \in E, D_hf(a) = df(a) \cdot h\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Dérivées partielles d'une application différentiable	Avec \( \underline e = (a_1, \dots, e_p) \) une base de \( E \) ,si \( f \) est différentiable en \( a \) alors \( f \) a des dérivées partielles en \( a \) et:  \( \forall h = h_1e_1 + \dots + h_pe_p \in E, df(a) \cdot h = \sum\limits_{j = 1}^ph_j\frac{\partial f}{\partial x_j}(a) = \sum\limits_{j = 1}^ph_j\partial_jf(a)\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Différentiabilité par les fonctions coordonnées	Avec \( \underline b \) base de \( F \) , \( f : U \to F \) est différentiable sur \( U \) ssi ses applications coordonnées dans la base \( \underline b \) le sont et dans ce cas, \( df= df_1b_1 + \dots + df_nb_n\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Matrice de la différentielle	Avec \( \underline e, \underline f \) bases respectives de \( E,F \) ,  \( Mat_{\underline e, \underline b}(df(a)) = (\partial_jf_i(a))_{\begin{array}{ll} 1 \le i \le n \\ 1 \le j \le p \end{array}} = \left ( \frac{\partial f_i}{\partial x_j}(a) \right )_{\begin{array}{ll} 1 \le i \le n \\ 1 \le j \le p \end{array}} \in \mathcal M_{n, p}(\R)\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Matrice jacobienne	Soit \( U \) ouvert de \( \R^p \) , \( a \in U \) et \( f : U\to \R^n \) différentiable en \( a \) . On appelle matrice jacobienne de \( f \) en \( a \) la matrice de \( df(a) \) dans les bases canoniques de \( \R^p \) et \( \R^n \) :  \( J_f(a) = \left ( \frac{\partial f_i}{\partial x_j}(a)\right )_{\begin{array}{ll} 1 \le i \le n \\ 1 \le j \le p \end{array}} \in \mathcal M_{n,p}(\R)\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Linéarité de la différentielle	Soient \( \lambda \in \R \) et \( f, g \in \mathcal F(U,F) \) deux fonctions différentiables en \( a \in U \) . Alors \( f + \lambda g \) est différentiable en \( a \) et \( d(f + \lambda g)(a) = df(a) + \lambda dg(a)\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Corollaire à la linéarité de la différentielle	L'ensemble des fonctions différentiables sur \( U \) est un \( \R \) -espace vectoriel et pour \( \lambda \in \R, f,g \in \mathcal F(U,\R) \) différentiables sur \( U \) , \( d(f+\lambda g) = df + \lambda dg\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Différentiabilité de la composée par une application linéaire	Soient \( f : U \subset E \to F \) différentiable en \( a \) , \( L \in \mathcal L(F,G) \) . Alors \( L \circ f \) est différentiable en \( a \) et \( d(L \circ f)(a) = L \circ (df(a))\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Différentiation par multilinéarité	Soient \( f_1, \dots, f_n : U \subset E \to F_k \) différentiables en \( a \in U \) , et \( M : F_1 \times \dots \times F_n \) \( n \) -linéaire. Alors \( M(f_1, \dots, f_n) \) est différentiable en \( a \) et \( \forall h \in E, dM(f_1, \dots, f_n)(a)\cdot h = \sum\limits_{i = 1}^nM(f_1(a), \dots, df_i(a)\cdot h, \dots f_n(a))\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Corollaire de la différentiation par multilinéarité	Si \( f_1, \dots, f_n \) sont différentiables en \( a \in U \) , \( M(f_1, \dots,f_n)\) l'est.					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Différentiabilité de \(||\cdot||^2\) et éléments de preuve	 \( ||\cdot||^2\) est différentiable partout ! (développement du produit scalaire)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Différentiabilité de l'inversion et éléments de preuve	L'inversion \( Inv : A \mapsto A^{-1} \) est différentiable sur \( GL_n(\R)\) car polynomiale!					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Différentiabilité et différentielle de la composée	Soient \( U\subset E, V \subset F \) ouverts, et \( f: U \to V, g : V \to G \) . Soient \( a \in U \) et \( b = f(a) \) . Si \( f, g \) sont différentiables en \( a, b \) respectivement, \( g\circ f \) est différentiable en \( a \) , et \( d(g\circ f)(a) = dg(f(a)) \circ df(a) \in \mathcal L(E,G)\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Corollaire de différentiabilité de la composée	Si \( f \) est différentiable sur \( U \) et \( g \) est différentiable sur un ouvert contenant \( f(U) \) , alors \( g\circ f \) est différentiable sur \( U\). 					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Dérivation le long d'un arc (paramétré)	Soient \( \gamma : I \subset \R \to U \subset E, f : U \to F \) . ( \( \gamma \) arc paramétré) Si \( \gamma \) est dérivable en \( t_0 \in I \) et \( f \) est différentiable en \( M_0 = \gamma(t_0) \) . Alors \( (f \circ \gamma) \) est dérivable en \( t_0 \) et \( (f\circ\gamma)'(t_0)  = df(M_0)(\gamma'(t_0))\)					
Basic	Seconde année::Physique::Rayonnement thermique	Constante de Stefan-Boltzmann	\(\sigma = 5,7 \times 10^{-8}W.K^{-4}.m^{-2}\)					
Basic	Seconde année::Physique::Rayonnement thermique	Loi de Stefan-Boltzmann	La puissance rayonnée par unité de surface est donné par: \(j (T) = \sigma T^4\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Dérivées partielles / différentiabilité d'une composée	Soient \( U \) un ouvert de \( E \) , \( V \) un ouvert de \( F \) , \( f : U \to V \subset F \) différentiable en \( a \in U \) et \( g : V \to G \) différentiable en \( b = f(a) \in V \) . La composée \( g \circ f \) est différentiable en \( a \) , et dans des bases \( \underline e = (e_1, \dots, e_p) \) de \( E \) et \( \underline b = (b_1, \dots, b_n) \) de \( F \) :  \( \forall 1 \le j \le p, \frac{\partial}{\partial x_j}(g \circ f)(a) = \sum\limits_{i = 1}^n\frac{\partial g }{\partial y_i}(f(a))\frac{\partial f_i}{\partial x_j}(a)\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Règle de la (dérivation en) chaîne	Soient \( U \) un ouvert de \( \R^p \) , \( V \) un ouvert de \( \R^n \) ,  \( \varphi : \begin{array}{ll}u \to V \\ (u_1, \dots, u_n) \mapsto (x_1(u_1, \dots, u_p), \dots, x_n(u_1, \dots, u_p))\end{array} \) différentiable en \( a \in U \) et \( f : V \to \R \) différentiable en \( b = \varphi(a) \) . La composée \( f \circ \varphi \) est différentiable en \( a \) et:  \( \forall 1 \le j \le p, \frac{\partial}{\partial u_j}(f \circ \varphi)(a) = \sum\limits_{i = 1}^n\frac{\partial f}{\partial x_i}(\varphi(a)) \frac{\partial x_i}{\partial u_j}(a)\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Utilisations notables de la règle de la chaîne	On peut utiliser la règle de la chaine pour: - les coordonnées polaires: \( \varphi : r,\theta \mapsto r\cos\theta, r \sin\theta \)  - Un changement de variables linéaire : \( \varphi : x,y \mapsto ax+by, cx-dy\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Classe \(\mathcal C^1\)	Avec \( U \subset E \) ouvert et \( f : U \to F \) , \( f \) est \( \mathcal C^1 \) sur \( U \) ssi: - \( f \) est différentiable sur \( U \)  - \( df:\begin{array}{ll} U \to \mathcal L(E,F) \\ a \mapsto df(a) \end{array} \) est continue On note \( \mathcal C^1(U,F) \) l'ensemble des fonctions \( \mathcal C^1\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Caractérisation de la classe \(\mathcal C^1\) par les dérivées partielles	 \( f : U \to F \) est \( \mathcal C^1 \) ssi \( f \) a des dérivées partielles dans la base \( \underline e \) de \( E \) définies et \( \mathcal C^0 \) sur \( U\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Classe \(\mathcal C^1\) et développement limité	Une fonction de classe \( \mathcal C^1 \) admet un dl1 en tout point \( a \in U \) :  \( f(a+ h) = f(a) + \sum\limits_{i = 1}^nh_i\frac{\partial f}{\partial x_i}(a) +  o(h)\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Classe \(\mathcal C^1\) et continuité	La classe \( \mathcal C^1\)implique la continuité					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Nature de \(\mathcal C^1(U,F)\), composée	- \( \mathcal C^1(U,F) \) est un \( \R \) -espace vectoriel. - Une composée d'applications \( \mathcal C^1 \) est \( \mathcal C^1\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Fonctions usuelles \(\mathcal C^1\)	- Les fonctions polynomiales et quotients de fonctions polynomiales dont le dénominateur ne s'annule pas sont \( \mathcal C^1 \)  - La norme euclidienne est \( \mathcal C^1 \) partout sauf en \( 0\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Formule fondamentale du calcul,\(\mathcal C^1\) sur un arc	Soient \( f : U \to F \) de classe \( \mathcal C^1 \) et \( \gamma :  [0, 1] \to U \) un arc paramétré de classe \( \mathcal C^1 \) . Avec \( a= \gamma(0), b = \gamma(1) \) ,  \( f(b) - f(a) = \int _0^1df(\gamma(t))\cdot\gamma'(t)dt\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Caractérisation des \(\mathcal C^1\) constantes	Avec \( U \) ouvert connexe (par arcs), \( f : U \to F \) de classe \( \mathcal C^1 \) est constante ssi \( df = 0\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Opérations usuelles sur les applications numériques différentiables	Les combinaisons linéaires, produit et inversions (hors points d'annulation) d'applications différentiables dans \( \R\) sont différentiables.					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Gradient	Soit \( f : U \to \R \) différentiable en \( a \in U \) . Il existe un unique \( \nabla f(a) \in E \) tel que \( df(a) = \langle {\nabla f(a)} , \cdot \rangle \) , appelé gradient de \( f \) en \( a\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Gradient et variation maximale	 \( \nabla f(a) \) est positivement colinéaire au vecteur unitaire \( u \) selon lequel la varation de \( f \) est maximale. \( \nabla f(a) \) est dans le sens des variations croissantes de \( f\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Orthogonalité du gradient	Le gradient est orthogonal aux lignes de niveau.					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Valeur explicite du gradient	Soit \( (e_1, \dots, e_n) \) B.O.N. de \( E \) .  \( \nabla f(a) = \sum\limits_{ i = 1} ^n\frac{\partial f}{\partial x_i}(a) e_i\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Gradient dans \(\R^p\)	Dans le cas où \( E = \R^p \) muni du produit scalaire canonique:  \( \nabla f(a) = (\frac{\partial f}{\partial x_1}(a), \dots, \frac{\partial f}{\partial x_p}(a))\)					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Point critique	Soient \( U \) ouvert de \( E \) et \( f : U \to \R \) différentiable sur \( U \) . Un point \( a \in U \) est un point critique de \( f \) ssi \( df(a) = 0\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Condition nécéssaire d'extremum sur un ouvert	Soient \( U \) un ouvert de \( E \) , \( a \in U \) et \( f : U \to \R \) . Si \( f \) a un extremum local en \( a \) et y est différentiable, alors \( a \) est un point critique de \( f\).					
Basique Maths	Seconde année::Mathématiques::Calcul Différentiel	Recherche des extrema en pratique	Les extrema sont à chercher parmi les points critiques.					
